PLAN,LOGIN,ELEMENTO,MODELO,IP,PUERTO,RESULTADO
Home ADSL Mixto 1 y 2,bbhmegarof_m,bbhbbhpichincha1,A2048,172.23.24.254,xdsl 42,CAMBIADO
Home ADSL Mixto 1 y 2,bbhleparejaf_m,bbhbbhpichincha1,A2048,172.23.24.254,xdsl 21,CAMBIADO
Home ADSL Mixto 1 y 2,bbhlblaraa_m,bbhbbhpichincha1,A2048,172.23.24.254,xdsl 43,CAMBIADO
Home ADSL Mixto 1 y 2,bbhjlcamp_m,bbhbbhpichincha1,A2048,172.23.24.254,xdsl 45,CAMBIADO
Home ADSL Mixto 1 y 2,bbhjjfran_m,bbhbbhpichincha1,A2048,172.23.24.254,xdsl 46,CAMBIADO
Home ADSL Mixto 1 y 2,bbhjacarb_m,bbhbbhpichincha1,A2048,172.23.24.254,xdsl 40,CAMBIADO
Home ADSL Mixto 1 y 2,bbhhvchonillo_m,bbhbbhpichincha1,A2048,172.23.24.254,xdsl 35,CAMBIADO
Home ADSL Mixto 1 y 2,bbhfemoraa_m,bbhbbhpichincha1,A2048,172.23.24.254,xdsl 20,CAMBIADO
Home ADSL Mixto 1 y 2,bbhemquin_m,bbhbbhpichincha1,A2048,172.23.24.254,xdsl 7,CAMBIADO
Home ADSL Mixto 1 y 2,bbhegramo_m,bbhbbhpichincha1,A2048,172.23.24.254,xdsl 26,CAMBIADO
Home ADSL Mixto 1 y 2,bbhdkschu_m,bbhbbhpichincha1,A2048,172.23.24.254,xdsl 2,CAMBIADO
Home ADSL Mixto 2 y 4,bbhpespin_m,bbhbbhpichincha1,A2048,172.23.24.254,xdsl 29,CAMBIADO
Home ADSL Mixto 2 y 4,bbhavtoap_m,bbhbbhpichincha1,A2048,172.23.24.254,xdsl 25,CAMBIADO
Home ADSL Mixto 2 y 4,bbhynzhiyu_m,bbhbbhpichincha1,A2048,172.23.24.254,xdsl 3,CAMBIADO
Home ADSL Mixto 2 y 4,bbhmvpine_m,bbhbbhpichincha1,A2048,172.23.24.254,xdsl 44,CAMBIADO
Home ADSL Mixto 2 y 4,bbhlesalasc_m,bbhbbhpichincha1,A2048,172.23.24.254,xdsl 11,CAMBIADO
Home ADSL Mixto 2 y 4,bbhjye_m,bbhbbhpichincha1,A2048,172.23.24.254,xdsl 1,CAMBIADO
Home ADSL Mixto 2 y 4,bbhjpmon_m,bbhbbhpichincha1,A2048,172.23.24.254,xdsl 22,CAMBIADO
Home ADSL Mixto 2 y 4,bbhjmcont,bbhbbhpichincha1,A2048,172.23.24.254,xdsl 23,CAMBIADO
Home ADSL Mixto 1 y 2,zarfggonzalesa1,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 9,CAMBIADO
Home ADSL Mixto 1 y 2,zarbrarmi_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 5,CAMBIADO
Home ADSL Mixto 1 y 2,zargaaguilarc1,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 16,CAMBIADO
Home ADSL Mixto 1 y 2,zarnvorte_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 13,CAMBIADO
Home ADSL Mixto 1 y 2,zarmvjara_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 17,CAMBIADO
Home ADSL Mixto 1 y 2,zarlrmata_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 40,CAMBIADO
Home ADSL Mixto 1 y 2,zarljsanc_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 41,CAMBIADO
Home ADSL Mixto 1 y 2,zarldcarr_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 48,CAMBIADO
Home ADSL Mixto 1 y 2,zarkgleons_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 21,CAMBIADO
Home ADSL Mixto 1 y 2,zarjmfeij_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 26,CAMBIADO
Home ADSL Mixto 1 y 2,zargegome_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 31,CAMBIADO
Home ADSL Mixto 1 y 2,zarfatole_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 28,CAMBIADO
Home ADSL Mixto 1 y 2,zarevpine_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 18,CAMBIADO
Home ADSL Mixto 1 y 2,zarerneir_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 38,CAMBIADO
Home ADSL Mixto 1 y 2,zardeinig_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 39,CAMBIADO
Home ADSL Mixto 1 y 2,zarveyagu_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 46,CAMBIADO
Home ADSL Mixto 1 y 2,zarvasqu_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 34,CAMBIADO
Home ADSL Mixto 1 y 2,zarsetene_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 33,CAMBIADO
Home ADSL Mixto 1 y 2,zarscsanc_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 2,CAMBIADO
Home ADSL Mixto 1 y 2,zarrmpill_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 4,CAMBIADO
Home ADSL Mixto 1 y 2,zarpodavi_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 47,CAMBIADO
Home ADSL Mixto 1 y 2,zarnrgarc_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 29,CAMBIADO
Home ADSL Mixto 1 y 2,zarmgcabr_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 14,CAMBIADO
Home ADSL Mixto 1 y 2,zarmamoli_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 37,CAMBIADO
Home ADSL Mixto 1 y 2,zarkmtorot_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 3,CAMBIADO
Home ADSL Mixto 1 y 2,zarjlgall_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 6,CAMBIADO
Home ADSL Mixto 1 y 2,zarjhagui_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 11,CAMBIADO
Home ADSL Mixto 1 y 2,zariatorot_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 36,CAMBIADO
Home ADSL Mixto 1 y 2,zarhavegav_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 7,CAMBIADO
Home ADSL Mixto 1 y 2,zargzalva_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 20,CAMBIADO
Home ADSL Mixto 1 y 2,zarfmapol_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 24,CAMBIADO
Home ADSL Mixto 1 y 2,zarexroma_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 25,CAMBIADO
Home ADSL Mixto 1 y 2,zareorome_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 27,CAMBIADO
Home ADSL Mixto 1 y 2,zareftoroo_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 32,CAMBIADO
Home ADSL Mixto 1 y 2,zareacast_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 1,CAMBIADO
Home ADSL Mixto 1 y 2,zaracmend_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 23,CAMBIADO
Home ADSL Mixto 2 y 4,zarjwmoto_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 22,CAMBIADO
Home ADSL Mixto 2 y 4,zarsgagui_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 35,CAMBIADO
Home ADSL Mixto 2 y 4,zaricvela_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 12,CAMBIADO
Home ADSL Mixto 3 y 6,zarjrvald_m,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 10,CAMBIADO
Home ADSL Mixto 512 y 1536,zaramagui_m3,zarzarreinaldoespinoza1,A2048,172.24.69.254,xdsl 19,CAMBIADO
Home ADSL Mixto 512 y 1024,milvhmari_m,milmiloficina2,A2048,172.16.20.250,xdsl 32,CAMBIADO
Home ADSL Mixto 512 y 1024,miljesala_m,milmiloficina2,A2048,172.16.20.250,xdsl 46,CAMBIADO
Home ADSL Mixto 512 y 1024,milmtguiz_m,milmiloficina2,A2048,172.16.20.250,xdsl 48,CAMBIADO
Home ADSL Mixto 512 y 1024,milcmespi_m6,milmiloficina2,A2048,172.16.20.250,xdsl 14,CAMBIADO
Home ADSL Mixto 512 y 1024,milmpbermeob_m,milmiloficina2,A2048,172.16.20.250,xdsl 7,CAMBIADO
Home ADSL Mixto 512 y 1024,milfgchusa_m,milmiloficina2,A2048,172.16.20.250,xdsl 25,CAMBIADO
Home ADSL Mixto 512 y 1024,milmhpach_m,milmiloficina2,A2048,172.16.20.250,xdsl 3,CAMBIADO
Home ADSL Mixto 512 y 1024,milrfchav_m,milmiloficina2,A2048,172.16.20.250,xdsl 40,CAMBIADO
Home ADSL Mixto 512 y 1024,milpvcoellof_m,milmiloficina2,A2048,172.16.20.250,xdsl 30,CAMBIADO
Home ADSL Mixto 512 y 1024,miljagarc_m,milmiloficina2,A2048,172.16.20.250,xdsl 16,CAMBIADO
Home ADSL Mixto 512 y 2048,milawsam_m4,milmiloficina2,A2048,172.16.20.250,xdsl 18,CAMBIADO
Home ADSL Mixto 512 y 2048,millmperezf_m4,milmiloficina2,A2048,172.16.20.250,xdsl 12,CAMBIADO
Home ADSL Mixto 512 y 2048,mildemayo_m4,milmiloficina2,A2048,172.16.20.250,xdsl 21,CAMBIADO
Home ADSL Mixto 512 y 2048,milvisori_m12,milmiloficina2,A2048,172.16.20.250,xdsl 44,CAMBIADO
Home ADSL Mixto 512 y 2048,milcoopsept_m4,milmiloficina2,A2048,172.16.20.250,xdsl 34,CAMBIADO
Home ADSL Mixto 512 y 2048,milsgjaram_m4,milmiloficina2,A2048,172.16.20.250,xdsl 43,CAMBIADO
Home ADSL Mixto 512 y 2048,milrwpinoc_m4,milmiloficina2,A2048,172.16.20.250,xdsl 8,CAMBIADO
Home ADSL Mixto 512 y 2048,miljatipanb_m4,milmiloficina2,A2048,172.16.20.250,xdsl 31,CAMBIADO
Home ADSL Mixto 512 y 3072,milvorubi_m6,milmiloficina2,A2048,172.16.20.250,xdsl 1,CAMBIADO
Home ADSL Mixto 512 y 3072,milhvcaic_m6,milmiloficina2,A2048,172.16.20.250,xdsl 23,CAMBIADO
Home ADSL Mixto 512 y 3072,miltkbarr_m6,milmiloficina2,A2048,172.16.20.250,xdsl 2,CAMBIADO
Home ADSL Mixto 512 y 3072,milcnsalina_m6,milmiloficina2,A2048,172.16.20.250,xdsl 41,CAMBIADO
Home ADSL Mixto 512 y 3072,milsjorti_m6,milmiloficina2,A2048,172.16.20.250,xdsl 33,CAMBIADO
Home ADSL Mixto 512 y 3072,milcgbrav_m6,milmiloficina2,A2048,172.16.20.250,xdsl 26,CAMBIADO
Home ADSL Mixto 512 y 3072,milhesoli_m6,milmiloficina2,A2048,172.16.20.250,xdsl 29,CAMBIADO
Home ADSL Mixto 512 y 3072,milmmandr_m6,milmiloficina2,A2048,172.16.20.250,xdsl 38,CAMBIADO
Home ADSL Mixto 512 y 3072,milemespin_m6,milmiloficina2,A2048,172.16.20.250,xdsl 24,CAMBIADO
Home ADSL Mixto 512 y 3072,milmevele_m6,milmiloficina2,A2048,172.16.20.250,xdsl 20,CAMBIADO
Home ADSL Mixto 512 y 3072,militmendo_m6,milmiloficina2,A2048,172.16.20.250,xdsl 36,CAMBIADO
Home ADSL Mixto 512 y 4096,milefambr_m8,milmiloficina2,A2048,172.16.20.250,xdsl 15,CAMBIADO
Home ADSL Mixto 512 y 6144,miljjcuevak_m12,milmiloficina2,A2048,172.16.20.250,xdsl 42,CAMBIADO
Home ADSL Mixto 3 y 6,milgfsanc_m,milmiloficina2,A2048,172.16.20.250,xdsl 45,CAMBIADO
Home ADSL Mixto 512 y 1024,millmsalinas_m,milmilbellavistan1,A2048,172.16.94.254,xdsl 18,CAMBIADO
Home ADSL Mixto 512 y 1024,milvepinc_m,milmilbellavistan1,A2048,172.16.94.254,xdsl 41,CAMBIADO
Home ADSL Mixto 512 y 1024,milsefrei_m,milmilbellavistan1,A2048,172.16.94.254,xdsl 28,CAMBIADO
Home ADSL Mixto 512 y 1024,milavlarr_m,milmilbellavistan1,A2048,172.16.94.254,xdsl 30,CAMBIADO
Home ADSL Mixto 512 y 1024,milrlintr_m,milmilbellavistan1,A2048,172.16.94.254,xdsl 29,CAMBIADO
Home ADSL Mixto 512 y 1024,miladller_m,milmilbellavistan1,A2048,172.16.94.254,xdsl 35,CAMBIADO
Home ADSL Mixto 512 y 1024,miltelope_m,milmilbellavistan1,A2048,172.16.94.254,xdsl 7,CAMBIADO
Home ADSL Mixto 512 y 1024,milcipere_m,milmilbellavistan1,A2048,172.16.94.254,xdsl 19,CAMBIADO
Home ADSL Mixto 512 y 1024,milcauscav_m,milmilbellavistan1,A2048,172.16.94.254,xdsl 43,CAMBIADO
Home ADSL Mixto 512 y 1024,milawroch_m,milmilbellavistan1,A2048,172.16.94.254,xdsl 34,CAMBIADO
Home ADSL Mixto 512 y 2048,milzmestr_m4,milmilbellavistan1,A2048,172.16.94.254,xdsl 26,CAMBIADO
Home ADSL Mixto 512 y 2048,milagreinos_m4,milmilbellavistan1,A2048,172.16.94.254,xdsl 15,CAMBIADO
Home ADSL Mixto 512 y 2048,milmmcedeno_m4,milmilbellavistan1,A2048,172.16.94.254,xdsl 6,CAMBIADO
Home ADSL Mixto 512 y 2048,milijreinos_m4,milmilbellavistan1,A2048,172.16.94.254,xdsl 16,CAMBIADO
Home ADSL Mixto 512 y 2048,miltavera_m4,milmilbellavistan1,A2048,172.16.94.254,xdsl 48,CAMBIADO
Home ADSL Mixto 512 y 2048,milspfreireb_m4,milmilbellavistan1,A2048,172.16.94.254,xdsl 23,CAMBIADO
Home ADSL Mixto 512 y 2048,miluamedi_m4,milmilbellavistan1,A2048,172.16.94.254,xdsl 37,CAMBIADO
Home ADSL Mixto 512 y 2048,milrssori_m4,milmilbellavistan1,A2048,172.16.94.254,xdsl 25,CAMBIADO
Home ADSL Mixto 512 y 2048,milaabarr_m4,milmilbellavistan1,A2048,172.16.94.254,xdsl 33,CAMBIADO
Home ADSL Mixto 512 y 2048,milftbustam_m4,milmilbellavistan1,A2048,172.16.94.254,xdsl 9,CAMBIADO
Home ADSL Mixto 512 y 3072,milmasant_m6,milmilbellavistan1,A2048,172.16.94.254,xdsl 13,CAMBIADO
Home ADSL Mixto 512 y 3072,mildcmeji_m6,milmilbellavistan1,A2048,172.16.94.254,xdsl 10,CAMBIADO
Home ADSL Mixto 512 y 3072,milvstenes_m6,milmilbellavistan1,A2048,172.16.94.254,xdsl 45,CAMBIADO
Home ADSL Mixto 512 y 3072,milslbarr_m6,milmilbellavistan1,A2048,172.16.94.254,xdsl 31,CAMBIADO
Home ADSL Mixto 512 y 3072,milcabravob_m6,milmilbellavistan1,A2048,172.16.94.254,xdsl 14,CAMBIADO
Home ADSL Mixto 512 y 3072,milcabaja2_m6,milmilbellavistan1,A2048,172.16.94.254,xdsl 36,CAMBIADO
Home ADSL Mixto 512 y 3072,milmlbarz_m6,milmilbellavistan1,A2048,172.16.94.254,xdsl 42,CAMBIADO
Home ADSL Mixto 512 y 3072,milmjtera_m6,milmilbellavistan1,A2048,172.16.94.254,xdsl 32,CAMBIADO
Home ADSL Mixto 512 y 3072,milfigomezf_m6,milmilbellavistan1,A2048,172.16.94.254,xdsl 1,CAMBIADO
Home ADSL Mixto 512 y 3072,milmicard_m6,milmilbellavistan1,A2048,172.16.94.254,xdsl 17,CAMBIADO
Home ADSL Mixto 512 y 3072,miljlrein_m6,milmilbellavistan1,A2048,172.16.94.254,xdsl 21,CAMBIADO
Home ADSL Mixto 512 y 3072,milansant_m6,milmilbellavistan1,A2048,172.16.94.254,xdsl 4,CAMBIADO
Home ADSL Mixto 512 y 3072,milrcjime_m6,milmilbellavistan1,A2048,172.16.94.254,xdsl 46,CAMBIADO
Home ADSL Mixto 512 y 3072,milajramo_m6,milmilbellavistan1,A2048,172.16.94.254,xdsl 27,CAMBIADO
Home ADSL Mixto 512 y 4096,milfmmoranb_m8,milmilbellavistan1,A2048,172.16.94.254,xdsl 3,CAMBIADO
Home ADSL Mixto 1 y 2,strvfcord_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 24,CAMBIADO
Home ADSL Mixto 1 y 2,strtjcast_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 45,CAMBIADO
Home ADSL Mixto 1 y 2,strredavi_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 17,CAMBIADO
Home ADSL Mixto 1 y 2,strmkprocelv_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 34,CAMBIADO
Home ADSL Mixto 1 y 2,strlarome_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 19,CAMBIADO
Home ADSL Mixto 1 y 2,strjtpenaherr_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 28,CAMBIADO
Home ADSL Mixto 1 y 2,strzycang_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 10,CAMBIADO
Home ADSL Mixto 1 y 2,strwshaoy_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 27,CAMBIADO
Home ADSL Mixto 1 y 2,strvmjimenez_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 36,CAMBIADO
Home ADSL Mixto 1 y 2,strsrflor_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 25,CAMBIADO
Home ADSL Mixto 1 y 2,strresand_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 2,CAMBIADO
Home ADSL Mixto 1 y 2,strmtmurill_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 42,CAMBIADO
Home ADSL Mixto 1 y 2,strmnrami_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 3,CAMBIADO
Home ADSL Mixto 1 y 2,strlgvaldivie_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 21,CAMBIADO
Home ADSL Mixto 1 y 2,strkprami_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 39,CAMBIADO
Home ADSL Mixto 1 y 2,strjlsaav_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 4,CAMBIADO
Home ADSL Mixto 1 y 2,strjhfalcon_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 41,CAMBIADO
Home ADSL Mixto 1 y 2,strgerami_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 35,CAMBIADO
Home ADSL Mixto 1 y 2,strfgiraldor,strstrjosesucre1,A2048,172.20.40.254,xdsl 22,CAMBIADO
Home ADSL Mixto 1 y 2,stresbust_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 46,CAMBIADO
Home ADSL Mixto 1 y 2,strdrgala_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 44,CAMBIADO
Home ADSL Mixto 1 y 2,strdigarc_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 43,CAMBIADO
Home ADSL Mixto 2 y 4,strtjcast2_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 33,CAMBIADO
Home ADSL Mixto 2 y 4,strtjcast23_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 47,CAMBIADO
Home ADSL Mixto 2 y 4,strafeijoog_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 8,CAMBIADO
Home ADSL Mixto 3 y 6,streperezl_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 12,CAMBIADO
Home ADSL Mixto 3 y 6,strsgalan_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 38,CAMBIADO
Home ADSL Mixto 3 y 6,strpjagui_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 37,CAMBIADO
Home ADSL Mixto 3 y 6,strmjtenesaca_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 18,CAMBIADO
Home ADSL Mixto 3 y 6,strjwundab_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 14,CAMBIADO
Home ADSL Mixto 3 y 6,strishurtadov_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 29,CAMBIADO
Home ADSL Mixto 3 y 6,strefdavilab_m,strstrjosesucre1,A2048,172.20.40.254,xdsl 26,CAMBIADO
Home ADSL Mixto 512 y 1536,straamont_m3,strstrjosesucre1,A2048,172.20.40.254,xdsl 23,CAMBIADO
Home ADSL Mixto 1 y 2,pinjmlopezr1,pinpinasalvador1,A2048,172.24.32.254,xdsl 27,CAMBIADO
Home ADSL Mixto 1 y 2,pinscvala_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 36,CAMBIADO
Home ADSL Mixto 1 y 2,pinbmaguilara_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 40,CAMBIADO
Home ADSL Mixto 1 y 2,pingmazan_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 12,CAMBIADO
Home ADSL Mixto 1 y 2,pinfcdavilaf_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 5,CAMBIADO
Home ADSL Mixto 1 y 2,pinlerami_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 16,CAMBIADO
Home ADSL Mixto 1 y 2,pinlarami_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 6,CAMBIADO
Home ADSL Mixto 1 y 2,pinkyzambran_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 4,CAMBIADO
Home ADSL Mixto 1 y 2,pinjvnovilloj_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 18,CAMBIADO
Home ADSL Mixto 1 y 2,pinrebalc_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 10,CAMBIADO
Home ADSL Mixto 1 y 2,pinapramirezr_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 39,CAMBIADO
Home ADSL Mixto 1 y 2,pinananazco_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 23,CAMBIADO
Home ADSL Mixto 1 y 2,pindnarmijosr_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 42,CAMBIADO
Home ADSL Mixto 1 y 2,pindetorresl_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 7,CAMBIADO
Home ADSL Mixto 1 y 2,pinsesanguri_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 34,CAMBIADO
Home ADSL Mixto 1 y 2,pinrsrami2_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 47,CAMBIADO
Home ADSL Mixto 1 y 2,pinrntorres_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 15,CAMBIADO
Home ADSL Mixto 1 y 2,pincsloay_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 3,CAMBIADO
Home ADSL Mixto 1 y 2,pinchdavilal_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 8,CAMBIADO
Home ADSL Mixto 1 y 2,pincevalare_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 2,CAMBIADO
Home ADSL Mixto 1 y 2,pincerochar_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 21,CAMBIADO
Home ADSL Mixto 1 y 2,pinmjlojanq_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 22,CAMBIADO
Home ADSL Mixto 1 y 2,pinmefeijoof2_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 30,CAMBIADO
Home ADSL Mixto 1 y 2,pinmdaguilar_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 25,CAMBIADO
Home ADSL Mixto 1 y 2,pinfhlaram_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 35,CAMBIADO
Home ADSL Mixto 1 y 2,pinfgonof_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 33,CAMBIADO
Home ADSL Mixto 1 y 2,pinsmromeroe_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 13,CAMBIADO
Home ADSL Mixto 1 y 2,pinenavile_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 24,CAMBIADO
Home ADSL Mixto 1 y 2,pinegcamp_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 31,CAMBIADO
Home ADSL Mixto 1 y 2,pinectinocoe_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 20,CAMBIADO
Home ADSL Mixto 1 y 2,pinjkhuir_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 44,CAMBIADO
Home ADSL Mixto 1 y 2,pinjhverap_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 46,CAMBIADO
Home ADSL Mixto 1 y 2,pinjepenalo_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 32,CAMBIADO
Home ADSL Mixto 1 y 2,pinghordo_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 17,CAMBIADO
Home ADSL Mixto 1 y 2,pingalopezr_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 14,CAMBIADO
Home ADSL Mixto 1 y 2,pinfrramireze_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 28,CAMBIADO
Home ADSL Mixto 2 y 4,pinjftino_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 48,CAMBIADO
Home ADSL Mixto 2 y 4,pinnmreyes_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 45,CAMBIADO
Home ADSL Mixto 2 y 4,pinmgespina3_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 38,CAMBIADO
Home ADSL Mixto 2 y 4,pinmgespina2_m,pinpinasalvador1,A2048,172.24.32.254,xdsl 41,CAMBIADO
Home ADSL Mixto 0.512 y 1.54,pinaeyung_m3,pinpinasalvador1,A2048,172.24.32.254,xdsl 1,CAMBIADO
Home ADSL Mixto 512 y 1536,pinnjanazcog_m3,pinpinasalvador1,A2048,172.24.32.254,xdsl 29,CAMBIADO
Home ADSL Mixto 512 y 1024,milldcamp_m,milmildager1,A2048,172.16.22.254,xdsl 28,CAMBIADO
Home ADSL Mixto 512 y 1024,millasolorzan_m,milmildager1,A2048,172.16.22.254,xdsl 1,CAMBIADO
Home ADSL Mixto 512 y 1024,milrbguevar_m,milmildager1,A2048,172.16.22.254,xdsl 14,CAMBIADO
Home ADSL Mixto 512 y 1024,mildgnegr_m,milmildager1,A2048,172.16.22.254,xdsl 26,CAMBIADO
Home ADSL Mixto 512 y 1024,milleoroz_m,milmildager1,A2048,172.16.22.254,xdsl 17,CAMBIADO
Home ADSL Mixto 512 y 1024,milsiintr_m,milmildager1,A2048,172.16.22.254,xdsl 44,CAMBIADO
Home ADSL Mixto 512 y 1024,milkbloza_m,milmildager1,A2048,172.16.22.254,xdsl 47,CAMBIADO
Home ADSL Mixto 512 y 1024,milcgcoll_m,milmildager1,A2048,172.16.22.254,xdsl 40,CAMBIADO
Home ADSL Mixto 512 y 1024,miljrtobarl_m,milmildager1,A2048,172.16.22.254,xdsl 37,CAMBIADO
Home ADSL Mixto 512 y 1024,milgemosquer2_m,milmildager1,A2048,172.16.22.254,xdsl 36,CAMBIADO
Home ADSL Mixto 512 y 1024,milbmmeji_m,milmildager1,A2048,172.16.22.254,xdsl 33,CAMBIADO
Home ADSL Mixto 512 y 1024,milprguam_m,milmildager1,A2048,172.16.22.254,xdsl 19,CAMBIADO
Home ADSL Mixto 512 y 1024,milaljarar_m,milmildager1,A2048,172.16.22.254,xdsl 12,CAMBIADO
Home ADSL Mixto 512 y 1024,milalcast_m,milmildager1,A2048,172.16.22.254,xdsl 46,CAMBIADO
Home ADSL Mixto 512 y 2048,milmcbaja_m4,milmildager1,A2048,172.16.22.254,xdsl 3,CAMBIADO
Home ADSL Mixto 512 y 2048,miljmvele_m4,milmildager1,A2048,172.16.22.254,xdsl 39,CAMBIADO
