PLAN,LOGIN,ELEMENTO,MODELO,IP,PUERTO,RESULTADO
Home ADSL Mixto 4 y 8,uiojjriba_m,uiomdn2mpallares2,R1AD24A,172.30.251.18,2/22,CAMBIADO
Home ADSL Mixto 4 y 8,uiojribadeneiraf1,uiomdn2mpallares2,R1AD24A,172.30.251.18,2/23,CAMBIADO
Home ADSL Mixto 6 y 12,uiomtbarr_m,uiomdn2mpallares2,R1AD24A,172.30.251.18,2/6,CAMBIADO
Home ADSL Mixto 6 y 12,uiogakaro_m,uiomdn2mpallares2,R1AD24A,172.30.251.18,2/7,CAMBIADO
Internet Home ADSL Mixto 0.5 y 4.0,uioacfreirem1,uioludnazareth1,R1AD24A,172.30.254.100,2/15,CAMBIADO
Home ADSL Mixto 1 y 2,stdvjludenaf_m,stdctcdelavirgen2,R1AD24A,172.30.253.10,2/2,CAMBIADO
Home ADSL Mixto 1 y 2,stdjmvele_m,stdctcdelavirgen2,R1AD24A,172.30.253.10,2/13,CAMBIADO
Home ADSL Mixto 1 y 2,stdeaveram2,stdctcdelavirgen2,R1AD24A,172.30.253.10,2/3,CAMBIADO
Home ADSL Mixto 1 y 2,stdmdgonzaleza1,stdctcdelavirgen2,R1AD24A,172.30.253.10,2/7,CAMBIADO
Home ADSL Mixto 1 y 2,stdmamendozaa1,stdctcdelavirgen2,R1AD24A,172.30.253.10,2/24,CAMBIADO
Home ADSL Mixto 2 y 4,stdjvlope_m,stdctcdelavirgen2,R1AD24A,172.30.253.10,2/14,CAMBIADO
Home ADSL Mixto 1 y 2,stdeavera_m,stdclncolorado1,R1AD24A,172.30.253.74,2/19,CAMBIADO
Home ADSL Mixto 1 y 2,stdlaalme_m,stdclncolorado1,R1AD24A,172.30.253.74,2/16,CAMBIADO
Home ADSL Mixto 1 y 2,stdaaperezc2,stdclncolorado1,R1AD24A,172.30.253.74,2/7,CAMBIADO
Home ADSL Mixto 2 y 4,stdenchav_m,stdclncolorado1,R1AD24A,172.30.253.74,2/20,CAMBIADO
Home ADSL Mixto 1 y 2,stdccnavarre_m,stdsdhliberacion1,R1AD24A,172.30.253.98,2/9,CAMBIADO
Home ADSL Mixto 1 y 2,stdrjloorm1,stdsdhliberacion1,R1AD24A,172.30.253.98,2/6,CAMBIADO
Home ADSL Mixto 1 y 2,stdlsvallejoo1,stdsdhliberacion1,R1AD24A,172.30.253.98,2/7,CAMBIADO
Home ADSL Mixto 1 y 2,stdklmoralesp1,stdsdhliberacion1,R1AD24A,172.30.253.98,2/17,CAMBIADO
Home ADSL Mixto 2 y 4,stdvhcastillol1,stdsdhliberacion1,R1AD24A,172.30.253.98,2/5,CAMBIADO
Home ADSL Mixto 1 y 2,stdslchen_m,stdctctoachi4,R1AD24A,172.30.253.5,2/20,CAMBIADO
Home ADSL Mixto 1 y 2,stddgcuascotap1,stdctctoachi4,R1AD24A,172.30.253.5,2/8,CAMBIADO
Home ADSL Mixto 1 y 2,stdcereyesc1,stdctctoachi4,R1AD24A,172.30.253.5,2/2,CAMBIADO
Home ADSL Mixto 1 y 2,stdjrmoralesf1,stdctctoachi4,R1AD24A,172.30.253.5,2/6,CAMBIADO
Home ADSL Mixto 1 y 2,stdlecallec1,stdctctoachi4,R1AD24A,172.30.253.5,2/7,CAMBIADO
Home ADSL Mixto 1 y 2,stdmhidalgoc2,stdctctoachi4,R1AD24A,172.30.253.5,2/15,CAMBIADO
Home ADSL Mixto 2 y 4,stdglalvaradoc1,stdctctoachi4,R1AD24A,172.30.253.5,2/17,CAMBIADO
Home ADSL Mixto 3 y 6,stdmczhu2,stdctctoachi4,R1AD24A,172.30.253.5,2/22,CAMBIADO
Home ADSL Mixto 1 y 2,macolrami_m,macmacjmurillo1,R1AD24A,172.20.51.254,2/7,CAMBIADO
Home ADSL Mixto 1 y 2,macpalojat_m,macmacjmurillo1,R1AD24A,172.20.51.254,2/6,CAMBIADO
Home ADSL Mixto 1 y 2,maccmrome_m,macmacjmurillo1,R1AD24A,172.20.51.254,2/5,CAMBIADO
Home ADSL Mixto 1 y 2,macdatorr_m,macmacjmurillo1,R1AD24A,172.20.51.254,2/9,CAMBIADO
Home ADSL Mixto 1 y 2,macfrorte2_m,macmacjmurillo1,R1AD24A,172.20.51.254,2/4,CAMBIADO
Home ADSL Mixto 1 y 2,macfrorte_m,macmacjmurillo1,R1AD24A,172.20.51.254,2/3,CAMBIADO
Home ADSL Mixto 1 y 2,macgrtrujil_m,macmacjmurillo1,R1AD24A,172.20.51.254,2/1,CAMBIADO
Home ADSL Mixto 1 y 2,mancdalavac_m,mnttellasolas1,R1AD24A,172.28.67.254,2/9,CAMBIADO
Home ADSL Mixto 3 y 6,mandbfin_m,mnttellasolas1,R1AD24A,172.28.67.254,2/13,CAMBIADO
Home ADSL Mixto 6 y 12,manspequi_m,mnttellasolas1,R1AD24A,172.28.67.254,2/24,CAMBIADO
Home ADSL Mixto 1 y 2,stdglin_m,stdctctoachi5,R1AD24A,172.30.253.8,2/1,CAMBIADO
Home ADSL Mixto 1 y 2,stdjjmuno_m,stdctctoachi5,R1AD24A,172.30.253.8,2/21,CAMBIADO
Home ADSL Mixto 1 y 2,stdlmcedenos1,stdctctoachi5,R1AD24A,172.30.253.8,2/18,CAMBIADO
Home ADSL Mixto 1 y 2,stdceojedaj1,stdctctoachi5,R1AD24A,172.30.253.8,2/13,CAMBIADO
Home ADSL Mixto 1 y 2,stdcerodriguezj1,stdctctoachi5,R1AD24A,172.30.253.8,2/3,CAMBIADO
Home ADSL Mixto 1 y 2,stdrmmunozv1,stdctctoachi5,R1AD24A,172.30.253.8,2/4,CAMBIADO
Home ADSL Mixto 1 y 2,stdmaespanaa1,stdctctoachi5,R1AD24A,172.30.253.8,2/6,CAMBIADO
Home ADSL Mixto 2 y 4,stdoenrriqueza1,stdctctoachi5,R1AD24A,172.30.253.8,2/20,CAMBIADO
Home ADSL Mixto 1 y 2,macpcgonzag_m,macmacalcides1,R1AD24A,172.20.32.254,2/14,CAMBIADO
Home ADSL Mixto 1 y 2,macyaaricag_m,macmacalcides1,R1AD24A,172.20.32.254,2/6,CAMBIADO
Home ADSL Mixto 1 y 2,macbmpachuc_m,macmacalcides1,R1AD24A,172.20.32.254,2/5,CAMBIADO
Home ADSL Mixto 1 y 2,macjetipant_m,macmacalcides1,R1AD24A,172.20.32.254,2/8,CAMBIADO
Home ADSL Mixto 1 y 2,macjwgavilane_m,macmacalcides1,R1AD24A,172.20.32.254,2/7,CAMBIADO
Home ADSL Mixto 1 y 2,macmamald_m,macmacalcides1,R1AD24A,172.20.32.254,2/21,CAMBIADO
Home ADSL Mixto 1 y 2,transtelcomac_m,macmacalcides1,R1AD24A,172.20.32.254,2/24,CAMBIADO
Home ADSL Mixto 6 y 12,maccamorae_m,macmacalcides1,R1AD24A,172.20.32.254,2/22,CAMBIADO
Home ADSL Mixto 6 y 12,maccamorae2,macmacalcides1,R1AD24A,172.20.32.254,2/20,CAMBIADO
Home ADSL Mixto 2 y 4,uioapespejof1,uiopam2urbliga1,R1AD24A,172.30.251.210,2/22,CAMBIADO
Home ADSL Mixto 2 y 4,uioggherr_m,uiopam2urbliga1,R1AD24A,172.30.251.210,2/23,CAMBIADO
Home ADSL Mixto 2 y 4,uioohjime_m,uiopam2urbliga1,R1AD24A,172.30.251.210,2/16,CAMBIADO
Home ADSL Mixto 1 y 2,strjchern_m,strstrcarrionpinzano1,R1AD24A,172.20.59.254,2/7,CAMBIADO
Home ADSL Mixto 1 y 2,strlmgonz_m,strstrcarrionpinzano1,R1AD24A,172.20.59.254,2/4,CAMBIADO
Home ADSL Mixto 1 y 2,strmbpesa_m,strstrcarrionpinzano1,R1AD24A,172.20.59.254,2/23,CAMBIADO
Home ADSL Mixto 1 y 2,strredavi2_m,strstrcarrionpinzano1,R1AD24A,172.20.59.254,2/17,CAMBIADO
Home ADSL Mixto 1 y 2,strrosisa_m,strstrcarrionpinzano1,R1AD24A,172.20.59.254,2/9,CAMBIADO
Home ADSL Mixto 1 y 2,strkaruizo_m,strstrcarrionpinzano1,R1AD24A,172.20.59.254,2/5,CAMBIADO
Home ADSL Mixto 2 y 4,strmamaci_m,strstrcarrionpinzano1,R1AD24A,172.20.59.254,2/22,CAMBIADO
Home ADSL Mixto 512 y 1536,strlfsotoa_m3,strstrcarrionpinzano1,R1AD24A,172.20.59.254,2/3,CAMBIADO
Home ADSL Mixto 1 y 2,trowdpalac_m,trotrorobertoisaias1,R1AD24A,10.114.20.254,2/3,CAMBIADO
Home ADSL Mixto 1 y 2,trodamerc_m,trotrorobertoisaias1,R1AD24A,10.114.20.254,2/9,CAMBIADO
Home ADSL Mixto 1 y 2,troeanaranc_m,trotrorobertoisaias1,R1AD24A,10.114.20.254,2/24,CAMBIADO
Home ADSL Mixto 1 y 2,troeaordi_m,trotrorobertoisaias1,R1AD24A,10.114.20.254,2/5,CAMBIADO
Home ADSL Mixto 1 y 2,trogmmoro_m,trotrorobertoisaias1,R1AD24A,10.114.20.254,2/6,CAMBIADO
Home ADSL Mixto 1 y 2,trojigudi_m,trotrorobertoisaias1,R1AD24A,10.114.20.254,2/2,CAMBIADO
Home ADSL Mixto 1 y 2,troamvelec_m,trotrorobertoisaias1,R1AD24A,10.114.20.254,2/4,CAMBIADO
Home ADSL Mixto 2 y 4,trokcjaco_m,trotrorobertoisaias1,R1AD24A,10.114.20.254,2/7,CAMBIADO
Home ADSL Mixto 1 y 2,stdslchen2_m,stdctctoachi2,R1AD24A,172.30.253.3,2/6,CAMBIADO
Home ADSL Mixto 1 y 2,stdjhhe_m,stdctctoachi2,R1AD24A,172.30.253.3,2/21,CAMBIADO
Home ADSL Mixto 1 y 2,stdjlhe4,stdctctoachi2,R1AD24A,172.30.253.3,2/23,CAMBIADO
Home ADSL Mixto 1 y 2,stdcjintriagoa1,stdctctoachi2,R1AD24A,172.30.253.3,2/17,CAMBIADO
Home ADSL Mixto 1 y 2,stdadquishpef1,stdctctoachi2,R1AD24A,172.30.253.3,2/11,CAMBIADO
Home ADSL Mixto 1 y 2,stdbrrosadov1,stdctctoachi2,R1AD24A,172.30.253.3,2/13,CAMBIADO
Home ADSL Mixto 3 y 6,stdcipala_m,stdctctoachi2,R1AD24A,172.30.253.3,2/7,CAMBIADO
Home ADSL Mixto 1 y 2,strcollam_m,strstrjosesucre2,R1AD24A,172.20.40.253,2/18,CAMBIADO
Home ADSL Mixto 1 y 2,stretvarg_m,strstrjosesucre2,R1AD24A,172.20.40.253,2/21,CAMBIADO
Home ADSL Mixto 1 y 2,strgapaze_m,strstrjosesucre2,R1AD24A,172.20.40.253,2/23,CAMBIADO
Home ADSL Mixto 1 y 2,strgutorr2_m,strstrjosesucre2,R1AD24A,172.20.40.253,2/22,CAMBIADO
Home ADSL Mixto 1 y 2,strhmcamp_m,strstrjosesucre2,R1AD24A,172.20.40.253,2/15,CAMBIADO
Home ADSL Mixto 1 y 2,strjamosq_m,strstrjosesucre2,R1AD24A,172.20.40.253,2/2,CAMBIADO
Home ADSL Mixto 1 y 2,strresaav_m,strstrjosesucre2,R1AD24A,172.20.40.253,2/24,CAMBIADO
Home ADSL Mixto 1 y 2,strsrramo_m,strstrjosesucre2,R1AD24A,172.20.40.253,2/10,CAMBIADO
Home ADSL Mixto 1 y 2,strjlcord_m,strstrjosesucre2,R1AD24A,172.20.40.253,2/1,CAMBIADO
Home ADSL Mixto 2 y 4,strovguay_m,strstrjosesucre2,R1AD24A,172.20.40.253,2/14,CAMBIADO
Home ADSL Mixto 3 y 6,strcverre2_m,strstrjosesucre2,R1AD24A,172.20.40.253,2/19,CAMBIADO
Home ADSL Mixto 3 y 6,strcverre_m,strstrjosesucre2,R1AD24A,172.20.40.253,2/3,CAMBIADO
Home ADSL Mixto 1 y 2,strcmorel_m,strstrcarchi1,R1AD24A,172.20.56.254,2/21,CAMBIADO
Home ADSL Mixto 1 y 2,strcscast_m,strstrcarchi1,R1AD24A,172.20.56.254,2/9,CAMBIADO
Home ADSL Mixto 1 y 2,strdspesa_m,strstrcarchi1,R1AD24A,172.20.56.254,2/5,CAMBIADO
Home ADSL Mixto 1 y 2,streabust_m,strstrcarchi1,R1AD24A,172.20.56.254,2/24,CAMBIADO
Home ADSL Mixto 1 y 2,strgyneiraf_m,strstrcarchi1,R1AD24A,172.20.56.254,2/23,CAMBIADO
Home ADSL Mixto 1 y 2,strjepereirac_m,strstrcarchi1,R1AD24A,172.20.56.254,2/7,CAMBIADO
Home ADSL Mixto 1 y 2,strkedura_m,strstrcarchi1,R1AD24A,172.20.56.254,2/12,CAMBIADO
Home ADSL Mixto 1 y 2,strmfcarr_m,strstrcarchi1,R1AD24A,172.20.56.254,2/1,CAMBIADO
Home ADSL Mixto 1 y 2,strmgsolo_m,strstrcarchi1,R1AD24A,172.20.56.254,2/8,CAMBIADO
Home ADSL Mixto 1 y 2,strpvvill_m,strstrcarchi1,R1AD24A,172.20.56.254,2/10,CAMBIADO
Home ADSL Mixto 1 y 2,strmeloaizas1,strstrcarchi1,R1AD24A,172.20.56.254,2/22,CAMBIADO
Home ADSL Mixto 1 y 2,stregfariasg1,strstrcarchi1,R1AD24A,172.20.56.254,2/20,CAMBIADO
Home ADSL Mixto 1 y 2,uiopacort_m,uiongv2tmoral2,R1AD24A,172.30.254.171,2/8,CAMBIADO
Home ADSL Mixto 2 y 4,uioiaorejuelae2,uiongv2tmoral2,R1AD24A,172.30.254.171,2/15,CAMBIADO
Home ADSL Mixto 4 y 8,uioiemeri_m,uiongv2tmoral2,R1AD24A,172.30.254.171,2/12,CAMBIADO
Home ADSL Mixto 2 y 4,uiompagui_m,uiongv2tmoral2,R1AD24A,172.30.254.171,2/7,CAMBIADO
Home ADSL Mixto 2 y 4,uiolmvanw_m,uiongv2tmoral2,R1AD24A,172.30.254.171,2/10,CAMBIADO
Home ADSL Mixto 1 y 2,stlammadin_m,salsta9deoctubre2,R1AD24A,172.18.56.253,2/8,CAMBIADO
Home ADSL Mixto 1 y 2,stlbjrosa_m,salsta9deoctubre2,R1AD24A,172.18.56.253,2/7,CAMBIADO
Home ADSL Mixto 1 y 2,stllemend_m,salsta9deoctubre2,R1AD24A,172.18.56.253,2/22,CAMBIADO
Home ADSL Mixto 1 y 2,stllslinol_m,salsta9deoctubre2,R1AD24A,172.18.56.253,2/13,CAMBIADO
Home ADSL Mixto 2 y 4,stlravera_m,salsta9deoctubre2,R1AD24A,172.18.56.253,2/15,CAMBIADO
Home ADSL Mixto 512 y 2048,porcozamb_m4,porporsebastianguillen1,R1AD24A,172.29.165.254,2/24,CAMBIADO
Home ADSL Mixto 2 y 4,porhamaci_m,porporsebastianguillen1,R1AD24A,172.29.165.254,2/23,CAMBIADO
Home ADSL Mixto 2 y 4,porgasanc_m,porporsebastianguillen1,R1AD24A,172.29.165.254,2/10,CAMBIADO
Home ADSL Mixto 2 y 4,porjcgarciam1,porporsebastianguillen1,R1AD24A,172.29.165.254,2/22,CAMBIADO
Home ADSL Mixto 3 y 6,porsamene_m,porporsebastianguillen1,R1AD24A,172.29.165.254,2/8,CAMBIADO
Home ADSL Mixto 3 y 6,porvfceva_m,porporsebastianguillen1,R1AD24A,172.29.165.254,2/2,CAMBIADO
Internet Home ADSL Mixto 0.5 y 2.5,poruealcivarc1,porporsebastianguillen1,R1AD24A,172.29.165.254,2/13,CAMBIADO
Home ADSL Mixto 512 y 1024,milyvgavilane_m,milmilipanema1,R1AD24A,172.16.66.254,2/5,CAMBIADO
Home ADSL Mixto 512 y 1024,mildcguzmanv2_m,milmilipanema1,R1AD24A,172.16.66.254,2/16,CAMBIADO
Home ADSL Mixto 512 y 1024,milexcruzp_m,milmilipanema1,R1AD24A,172.16.66.254,2/4,CAMBIADO
Home ADSL Mixto 512 y 1024,milmsagui_m,milmilipanema1,R1AD24A,172.16.66.254,2/19,CAMBIADO
Home ADSL Mixto 512 y 2048,miljjflor_m4,milmilipanema1,R1AD24A,172.16.66.254,2/22,CAMBIADO
Home ADSL Mixto 512 y 2048,mileapadi_m4,milmilipanema1,R1AD24A,172.16.66.254,2/9,CAMBIADO
Home ADSL Mixto 512 y 2048,mileltoma_m4,milmilipanema1,R1AD24A,172.16.66.254,2/23,CAMBIADO
Home ADSL Mixto 512 y 3072,miljjpradoz_m6,milmilipanema1,R1AD24A,172.16.66.254,2/1,CAMBIADO
Home ADSL Mixto 512 y 3072,milcefalc_m6,milmilipanema1,R1AD24A,172.16.66.254,2/8,CAMBIADO
Home ADSL Mixto 512 y 3072,milcvbald_m6,milmilipanema1,R1AD24A,172.16.66.254,2/24,CAMBIADO
Home ADSL Mixto 512 y 3072,milwrchum_m6,milmilipanema1,R1AD24A,172.16.66.254,2/10,CAMBIADO
Home ADSL Mixto 512 y 3072,milmmgual_m6,milmilipanema1,R1AD24A,172.16.66.254,2/3,CAMBIADO
Home ADSL Mixto 512 y 4096,miltcreye_m8,milmilipanema1,R1AD24A,172.16.66.254,2/18,CAMBIADO
Home ADSL Mixto 512 y 4096,milmnfran_m8,milmilipanema1,R1AD24A,172.16.66.254,2/6,CAMBIADO
Home ADSL Mixto 1 y 2,empjamend_m,empempsanmiguel1,R1AD24A,172.22.105.254,2/8,CAMBIADO
Home ADSL Mixto 1 y 2,empjfdelg_m,empempsanmiguel1,R1AD24A,172.22.105.254,2/1,CAMBIADO
Home ADSL Mixto 1 y 2,empjlloorv_m,empempsanmiguel1,R1AD24A,172.22.105.254,2/3,CAMBIADO
Home ADSL Mixto 1 y 2,empmytriv_m,empempsanmiguel1,R1AD24A,172.22.105.254,2/9,CAMBIADO
Home ADSL Mixto 1 y 2,emprybono_m,empempsanmiguel1,R1AD24A,172.22.105.254,2/10,CAMBIADO
Home ADSL Mixto 1 y 2,empaamuri_m,empempsanmiguel1,R1AD24A,172.22.105.254,2/2,CAMBIADO
Home ADSL Mixto 1 y 2,empaeneir_m,empempsanmiguel1,R1AD24A,172.22.105.254,2/22,CAMBIADO
Home ADSL Mixto 1 y 2,emparzambranoq1,empempsanmiguel1,R1AD24A,172.22.105.254,2/13,CAMBIADO
Home ADSL Mixto 1 y 2,empdmcardenasl1,empempsanmiguel1,R1AD24A,172.22.105.254,2/21,CAMBIADO
Home ADSL Mixto 2 y 4,empptriva_m,empempsanmiguel1,R1AD24A,172.22.105.254,2/6,CAMBIADO
Home ADSL Mixto 2 y 4,empsezamb3_m,empempsanmiguel1,R1AD24A,172.22.105.254,2/24,CAMBIADO
Home ADSL Mixto 2 y 4,empbesala_m,empempsanmiguel1,R1AD24A,172.22.105.254,2/5,CAMBIADO
Home ADSL Mixto 1 y 2,riogillon_m,riotrmsaboya1,R1AD24A,172.31.200.5,2/24,CAMBIADO
Home ADSL Mixto 1 y 2,riojaponc_m,riotrmsaboya1,R1AD24A,172.31.200.5,2/3,CAMBIADO
Home ADSL Mixto 1 y 2,riocvcuev_m,riotrmsaboya1,R1AD24A,172.31.200.5,2/1,CAMBIADO
Home ADSL Mixto 1 y 2,riojtkajekv1,riotrmsaboya1,R1AD24A,172.31.200.5,2/5,CAMBIADO
Home ADSL Mixto 1 y 2,riocrledesmac1,riotrmsaboya1,R1AD24A,172.31.200.5,2/7,CAMBIADO
Home ADSL Mixto 1 y 2,riowrquezpazh1,riotrmsaboya1,R1AD24A,172.31.200.5,2/20,CAMBIADO
Home ADSL Mixto 1 y 2,riocarivasv1,riotrmsaboya1,R1AD24A,172.31.200.5,2/10,CAMBIADO
Home ADSL Mixto 1 y 2,riojvarmijosc1,riotrmsaboya1,R1AD24A,172.31.200.5,2/9,CAMBIADO
Home ADSL Mixto 1 y 2,riolilanise1,riotrmsaboya1,R1AD24A,172.31.200.5,2/8,CAMBIADO
Home ADSL Mixto 1 y 2,mandgroserob_m,mntaerpalmar2,R1AD24A,172.28.41.60,2/10,CAMBIADO
Home ADSL Mixto 1 y 2,maneonegr_m,mntaerpalmar2,R1AD24A,172.28.41.60,2/23,CAMBIADO
Home ADSL Mixto 1 y 2,manlesala3_m,mntaerpalmar2,R1AD24A,172.28.41.60,2/5,CAMBIADO
Home ADSL Mixto 1 y 2,manjvacostai_m,mntaerpalmar2,R1AD24A,172.28.41.60,2/18,CAMBIADO
Home ADSL Mixto 1 y 2,manyavasquezv_m,mntaerpalmar2,R1AD24A,172.28.41.60,2/11,CAMBIADO
Home ADSL Mixto 2 y 4,manjfjara_m,mntaerpalmar2,R1AD24A,172.28.41.60,2/24,CAMBIADO
Home ADSL Mixto 1 y 2,porirosen_m,porpormercado4,R1AD24A,172.29.90.251,2/1,CAMBIADO
Home ADSL Mixto 1 y 2,porjmesco_m,porpormercado4,R1AD24A,172.29.90.251,2/5,CAMBIADO
Home ADSL Mixto 2 y 4,porromend_m,porpormercado4,R1AD24A,172.29.90.251,2/21,CAMBIADO
Home ADSL Mixto 3 y 6,porcmdcce_m,porpormercado4,R1AD24A,172.29.90.251,2/2,CAMBIADO
Home ADSL Mixto 1 y 2,macpaotun2345_m,macmacunioro1,R1AD24A,172.20.22.254,2/16,CAMBIADO
Home ADSL Mixto 1 y 2,macpaotun234_m,macmacunioro1,R1AD24A,172.20.22.254,2/5,CAMBIADO
Home ADSL Mixto 1 y 2,macpaotun23_m,macmacunioro1,R1AD24A,172.20.22.254,2/9,CAMBIADO
Home ADSL Mixto 1 y 2,macpaotun2_m,macmacunioro1,R1AD24A,172.20.22.254,2/20,CAMBIADO
Home ADSL Mixto 1 y 2,macpaotun_m,macmacunioro1,R1AD24A,172.20.22.254,2/7,CAMBIADO
Home ADSL Mixto 1 y 2,macpecarrenoy_m,macmacunioro1,R1AD24A,172.20.22.254,2/17,CAMBIADO
Home ADSL Mixto 1 y 2,macsecarrill_m,macmacunioro1,R1AD24A,172.20.22.254,2/10,CAMBIADO
Home ADSL Mixto 1 y 2,macslbati_m,macmacunioro1,R1AD24A,172.20.22.254,2/21,CAMBIADO
Home ADSL Mixto 1 y 2,macaczambra_m,macmacunioro1,R1AD24A,172.20.22.254,2/8,CAMBIADO
Home ADSL Mixto 1 y 2,macbjvill_m,macmacunioro1,R1AD24A,172.20.22.254,2/2,CAMBIADO
Home ADSL Mixto 1 y 2,macdjrome_m,macmacunioro1,R1AD24A,172.20.22.254,2/6,CAMBIADO
Home ADSL Mixto 1 y 2,macelgran_m,macmacunioro1,R1AD24A,172.20.22.254,2/19,CAMBIADO
Home ADSL Mixto 1 y 2,macfgvalarez_m,macmacunioro1,R1AD24A,172.20.22.254,2/15,CAMBIADO
Home ADSL Mixto 1 y 2,macefcastellanosq1,macmacunioro1,R1AD24A,172.20.22.254,2/4,CAMBIADO
Home ADSL Mixto 2 y 4,macnmcarp_m,macmacunioro1,R1AD24A,172.20.22.254,2/24,CAMBIADO
Home ADSL Mixto 2 y 4,macrpcabr_m,macmacunioro1,R1AD24A,172.20.22.254,2/22,CAMBIADO
Home ADSL Mixto 2 y 4,macvaarmijos_m,macmacunioro1,R1AD24A,172.20.22.254,2/23,CAMBIADO
Home ADSL Mixto 2 y 4,macajaguirre_m,macmacunioro1,R1AD24A,172.20.22.254,2/18,CAMBIADO
Home ADSL Mixto 2 y 4,macfdvelazqu_m,macmacunioro1,R1AD24A,172.20.22.254,2/3,CAMBIADO
Home ADSL Mixto 6 y 12,maccacucalo_m,macmacunioro1,R1AD24A,172.20.22.254,2/13,CAMBIADO
Home ADSL Mixto 0.512 y 1,macmparmijosp_m,macmacunioro1,R1AD24A,172.20.22.254,2/12,CAMBIADO
Home ADSL Mixto 1 y 2,queasarev_m,quecrejjolmedo1,R1AD24A,172.22.77.254,2/7,CAMBIADO
Home ADSL Mixto 1 y 2,quejebrav_m,quecrejjolmedo1,R1AD24A,172.22.77.254,2/3,CAMBIADO
Home ADSL Mixto 1 y 2,quejgreyn_m,quecrejjolmedo1,R1AD24A,172.22.77.254,2/9,CAMBIADO
Home ADSL Mixto 1 y 2,quenlquin_m,quecrejjolmedo1,R1AD24A,172.22.77.254,2/6,CAMBIADO
Home ADSL Mixto 2 y 4,quewzhang_m,quecrejjolmedo1,R1AD24A,172.22.77.254,2/5,CAMBIADO
Home ADSL Mixto 1 y 2,pinuesanc_m,pinpinindependenciaelprado1,R1AD24A,172.24.49.254,2/14,CAMBIADO
Home ADSL Mixto 1 y 2,pinycrami_m,pinpinindependenciaelprado1,R1AD24A,172.24.49.254,2/11,CAMBIADO
Home ADSL Mixto 1 y 2,pinjabuel2_m,pinpinindependenciaelprado1,R1AD24A,172.24.49.254,2/3,CAMBIADO
Home ADSL Mixto 1 y 2,pinjapont_m,pinpinindependenciaelprado1,R1AD24A,172.24.49.254,2/17,CAMBIADO
Home ADSL Mixto 1 y 2,pinjgespi_m,pinpinindependenciaelprado1,R1AD24A,172.24.49.254,2/24,CAMBIADO
Home ADSL Mixto 1 y 2,pinmefrei_m,pinpinindependenciaelprado1,R1AD24A,172.24.49.254,2/5,CAMBIADO
Home ADSL Mixto 1 y 2,pinmjastudill_m,pinpinindependenciaelprado1,R1AD24A,172.24.49.254,2/1,CAMBIADO
Home ADSL Mixto 1 y 2,pinmrloay_m,pinpinindependenciaelprado1,R1AD24A,172.24.49.254,2/21,CAMBIADO
Home ADSL Mixto 1 y 2,pinaepacc_m,pinpinindependenciaelprado1,R1AD24A,172.24.49.254,2/9,CAMBIADO
Home ADSL Mixto 1 y 2,pinamordo_m,pinpinindependenciaelprado1,R1AD24A,172.24.49.254,2/13,CAMBIADO
Home ADSL Mixto 1 y 2,pincaloay_m,pinpinindependenciaelprado1,R1AD24A,172.24.49.254,2/19,CAMBIADO
Home ADSL Mixto 1 y 2,pincrpere_m,pinpinindependenciaelprado1,R1AD24A,172.24.49.254,2/6,CAMBIADO
Home ADSL Mixto 1 y 2,pindccham_m,pinpinindependenciaelprado1,R1AD24A,172.24.49.254,2/22,CAMBIADO
Home ADSL Mixto 1 y 2,pindrorte_m,pinpinindependenciaelprado1,R1AD24A,172.24.49.254,2/20,CAMBIADO
Home ADSL Mixto 1 y 2,pinvcmoli_m,pinpinindependenciaelprado1,R1AD24A,172.24.49.254,2/10,CAMBIADO
Home ADSL Mixto 0.512 y 1.54,pinjeagui_m3,pinpinindependenciaelprado1,R1AD24A,172.24.49.254,2/23,CAMBIADO
Home ADSL Mixto 0.512 y 1.54,pinjeloay_m3,pinpinindependenciaelprado1,R1AD24A,172.24.49.254,2/2,CAMBIADO
Home ADSL Mixto 1 y 2,macmmzamb_m,macmacvelasco1,R1AD24A,172.20.30.254,2/21,CAMBIADO
Home ADSL Mixto 1 y 2,macreespi_m,macmacvelasco1,R1AD24A,172.20.30.254,2/22,CAMBIADO
Home ADSL Mixto 1 y 2,macuavelezt_m,macmacvelasco1,R1AD24A,172.20.30.254,2/3,CAMBIADO
Home ADSL Mixto 1 y 2,macjacastill_m,macmacvelasco1,R1AD24A,172.20.30.254,2/20,CAMBIADO
Home ADSL Mixto 2 y 4,macsrblac_m,macmacvelasco1,R1AD24A,172.20.30.254,2/7,CAMBIADO
Home ADSL Mixto 2 y 4,macaeordo_m,macmacvelasco1,R1AD24A,172.20.30.254,2/19,CAMBIADO
Home ADSL Mixto 2 y 4,macdlloay_m,macmacvelasco1,R1AD24A,172.20.30.254,2/6,CAMBIADO
Home ADSL Mixto 6 y 12,maclvarg_m,macmacvelasco1,R1AD24A,172.20.30.254,2/23,CAMBIADO
Home ADSL Mixto 1 y 2,uiovhcozarm_m,uionpm2cantaros2,R1AD24A,172.30.251.38,2/21,CAMBIADO
Home ADSL Mixto 1 y 2,uiojcsubiag1,uionpm2cantaros2,R1AD24A,172.30.251.38,2/5,CAMBIADO
Home ADSL Mixto 1 y 2,uiopmbarreran1,uionpm2cantaros2,R1AD24A,172.30.251.38,2/6,CAMBIADO
